id,name,nameAr,nameKu,imageUrl,coverImage,isPremium,isFeatured,category,subcategory,rating,distance,status,isVerified,reviewCount,governorate,city,address,phone,whatsapp,website,description,descriptionAr,descriptionKu,openHours,priceRange,tags,lat,lng
00884fd6-2052-4e2f-baf2-6729a958735b,Karrada Grill 3 - Smawa,,,,,false,false,restaurant,,0,,pending,false,0,,Smawa,"Street 20, Smawa, Dhi Qar",079023514835,,,,,,,,{},,
00927551-4f2c-4365-8a6e-0621df338142,Al-Mustansiriya School - Kirkuk City,,,,,false,false,school,,0,,pending,false,0,,Kirkuk City,"Street 1, Kirkuk City, Kirkuk",079038637511,,,,,,,,{},,
009415a8-18fb-4b4d-a9ac-1a2758f4553f,Erbil Fashion - Halabja,,,,,false,false,clothes,,0,,suburban,false,0,,Halabja,"Street 3, Halabja, Sulaymaniyah",079022408603,,,,,,,,{},,
0098e76d-4d84-4924-ae87-83f1fba51917,Kirkuk Terminal - Rabiya,,,,,false,false,bus_station,,0,,pending,false,0,,Rabiya,"Street 8, Rabiya, Mosul",079038315574,,,,,,,,{},,
00a20b49-ac86-4708-8ad9-dba4d334acb9,Al-Zawraa Cafe 4 - Al-Hayy,,,,,false,false,cafe,,0,,pending,false,0,,Al-Hayy,"Street 23, Al-Hayy, Wasit",078012304903,,,,,,,,{},,
00ababe7-35ae-4072-b129-39f687bc132e,Imam Ali Shrine - Muqdadiyah,,,,,false,false,mosque,,0,,pending,false,0,,Muqdadiyah,"Street 3, Muqdadiyah, Diyala",078219011911,,,,,,,,{},,
00ad95b2-99b5-450e-b323-d2d594609e3d,Al-Wasiti Hospital 3 - Bardarash,,,,,false,false,hospital,,0,,pending,false,0,,Bardarash,"Street 18, Bardarash, Dohuk",078219833510,,,,,,,,{},,
00b4cb53-e686-4cf9-8de0-b196a279a6ea,Basra Transport Hub 4 - Al-Aziziyah,,,,,false,false,bus_station,,0,,pending,false,0,,Al-Aziziyah,"Street 22, Al-Aziziyah, Wasit",078113581838,,,,,,,,{},,
00c57625-b6de-49a4-8bbc-09e4986414cf,Erbil International School - Manathira,,,,,false,false,school,,0,,pending,false,0,,Manathira,"Street 3, Manathira, Najaf",079045846583,,,,,,,,{},,
00c72b2c-85a1-4656-bd96-75526096e4c1,Iron Body Gym - Nasiriyah,,,,,false,false,gym,,0,,pending,false,0,,Nasiriyah,"Street 1, Nasiriyah, Dhi Qar",079046320419,,,,,,,,{},,
00d837b2-37ba-4c86-93d0-58d859d632c4,National Bank of Iraq 3 - Al-Karkh,,,,,false,false,bank,,0,,pending,false,0,,Al-Karkh,"Street 15, Al-Karkh, Baghdad",078016775424,,,,,,,,{},,
00dcab65-6ee5-4c25-9d7b-16253bd711ad,Erbil Espresso - Al-Tar,,,,,false,false,cafe,,0,,pending,false,0,,Al-Tar,"Street 7, Al-Tar, Dhi Qar",078005081576,,,,,,,,{},,
00e7ec2a-d25f-4ad0-9a10-39a938c4f063,Spinneys Baghdad - Baiji,,,,,false,false,supermarket,,0,,pending,false,0,,Baiji,"Street 3, Baiji, Saladin",078003650507,,,,,,,,{},,
00e89210-82d6-41b0-bc44-dc2eba1321b1,Rafidain Bank 3 - Al-Hamza,,,,,false,false,bank,,0,,pending,false,0,,Al-Hamza,"Street 13, Al-Hamza, Qadisiyyah",079015514571,,,,,,,,{},,
00facd99-a244-4009-b9c9-b4e68cae9abe,Dijla Restaurant 3 - Mandali,,,,,false,false,restaurant,,0,,pending,false,0,,Mandali,"Street 15, Mandali, Diyala",078016839257,,,,,,,,{},,
01124759-6526-4e72-8d35-3e24a94eead6,Elite Gym - Al-Mishraq,,,,,false,false,gym,,0,,pending,false,0,,Al-Mishraq,"Street 9, Al-Mishraq, Najaf",079029117626,,,,,,,,{},,
0114686d-c656-49b8-b8c9-abba69be6e75,Commercial Bank 3 - Pirde,,,,,false,false,bank,,0,,pending,false,0,,Pirde,"Street 20, Pirde, Erbil",078013357530,,,,,,,,{},,
0118abcb-fdc2-403b-b75d-ee31f705e7bf,Progress Academy 3 - Darband-i-Khan,,,,,false,false,school,,0,,pending,false,0,,Darband-i-Khan,"Street 20, Darband-i-Khan, Halabja",079049086252,,,,,,,,{},,
011e3244-2cd4-4ff2-b3d6-a099e8c699ff,Home Center - Sayed Sadiq,,,,,false,false,furniture,,0,,pending,false,0,,Sayed Sadiq,"Street 7, Sayed Sadiq, Maysan",077028117188,,,,,,,,{},,
011ef4d1-afde-4e95-bb0e-c4c78644f3a8,Basra Cafe - Dora,,,,,false,false,cafe,,0,,pending,false,0,,Dora,"Street 8, Dora, Baghdad",079012659398,,,,,,,,{},,
01215bd5-519d-4f2c-8361-5efe1415102f,Erbil Pharmacy - Al-Tar,,,,,false,false,pharmacy,,0,,pending,false,0,,Al-Tar,"Street 7, Al-Tar, Dhi Qar",079035158884,,,,,,,,{},,
01242f34-2933-4dcd-a665-783ecd4e452a,Al-Rasheed Supermarket 3 - Al-Azizia,,,,,false,false,supermarket,,0,,pending,false,0,,Al-Azizia,"Street 15, Al-Azizia, Wasit",078002660520,,,,,,,,{},,
013da398-62dd-4df7-8800-80257eb0f429,Al-Karrada Fashion 3 - Khanaqin,,,,,false,false,clothes,,0,,pending,false,0,,Khanaqin,"Street 17, Khanaqin, Diyala",078014954502,,,,,,,,{},,
01437be4-0f35-4a68-be88-53ff3da9342d,Iron Body Gym - Karbala City,,,,,false,false,gym,,0,,pending,false,0,,Karbala City,"Street 1, Karbala City, Karbala",079029750430,,,,,,,,{},,
014e2ce3-9cd2-4b84-80f5-fde2aeb843fd,Rafidain Bank 3 - Faw,,,,,false,false,bank,,0,,pending,false,0,,Faw,"Street 13, Faw, Basra",079028511349,,,,,,,,{},,
015be137-7b42-49a9-9744-e314296688e8,Style Center 3 - Shinafiyah,,,,,false,false,clothes,,0,,pending,false,0,,Shinafiyah,"Street 15, Shinafiyah, Qadisiyyah",077027570850,,,,,,,,{},,
01834f53-e901-4a0e-ab88-648647b61564,Baghdad Central Bus Station - Karrada,,,,,false,false,bus_station,,0,,pending,false,0,,Karrada,"Street 1, Karrada, Baghdad",079047156874,,,,,,,,{},,
01844797-210b-4e9c-a8c0-37396d20d76d,Baghdad Hilton - Shirqat,,,,,false,false,hotel,,0,,pending,false,0,,Shirqat,"Street 4, Shirqat, Saladin",079032260317,,,,,,,,{},,
018f6c2e-d465-46e4-8872-6f06dddc4ef9,Erbil Grand Mosque - Semel,,,,,false,false,mosque,,0,,pending,false,0,,Semel,"Street 6, Semel, Dohuk",079049218154,,,,,,,,{},,
0191947f-01ab-4857-98d3-9869be5b5783,Al-Rasheed Hotel 3 - Shaqlawa,,,,,false,false,hotel,,0,,pending,false,0,,Shaqlawa,"Street 12, Shaqlawa, Erbil",079014346249,,,,,,,,{},,
0194a316-dd30-45ed-a4db-3986a4d3a6ee,Al-Tawbah Mosque 3 - Al-Sadda,,,,,false,false,mosque,,0,,pending,false,0,,Al-Sadda,"Street 19, Al-Sadda, Babil",079015346838,,,,,,,,{},,
01a58529-ef58-4cab-95b8-4a2404c97d26,Al-Rasheed Hotel - Ain al-Tamur,,,,,false,false,hotel,,0,,pending,false,0,,Ain al-Tamur,"Street 2, Ain al-Tamur, Karbala",079011734847,,,,,,,,{},,
01ad45d3-f5a6-4ad5-9ae9-fb2bd2a02219,Ibn Sina Hospital - Raniya,,,,,false,false,hospital,,0,,pending,false,0,,Raniya,"Street 7, Raniya, Halabja",078018048012,,,,,,,,{},,
01bc8582-7fd9-476a-b64e-7d4aa790facb,Trend Store - Krmat Ali,,,,,false,false,clothes,,0,,pending,false,0,,Krmat Ali,"Street 9, Krmat Ali, Dhi Qar",079036379432,,,,,,,,{},,
01cda838-e449-49b4-9366-a8e9273b2e45,Babylon Restaurant - Kalar,,,,,false,false,restaurant,,0,,suburban,false,0,,Kalar,"Street 7, Kalar, Sulaymaniyah",077017423273,,,,,,,,{},,
01dc74b7-7589-4ac8-95f0-a89c08b954e3,Future Academy - Deralok,,,,,false,false,school,,0,,pending,false,0,,Deralok,"Street 6, Deralok, Zakho",078017414281,,,,,,,,{},,
01fefdc8-53b5-4086-b13c-3bd0d7b9ea60,Basra Transport Hub - Rania,,,,,false,false,bus_station,,0,,suburban,false,0,,Rania,"Street 2, Rania, Sulaymaniyah",077027463395,,,,,,,,{},,
0203cb0b-d5bb-4d62-89d2-4646f07eab6d,Luxury Decor 3 - Krmat Ali,,,,,false,false,furniture,,0,,pending,false,0,,Krmat Ali,"Street 19, Krmat Ali, Dhi Qar",079045437035,,,,,,,,{},,
0210b65e-fb9e-47b0-8603-cb3513661d2a,Digital World 3 - Sangasar,,,,,false,false,electronics,,0,,pending,false,0,,Sangasar,"Street 19, Sangasar, Halabja",078113629143,,,,,,,,{},,
02192d58-6a16-444e-b326-f97f09e97d5e,Erbil Fashion - Al-Shatrah,,,,,false,false,clothes,,0,,pending,false,0,,Al-Shatrah,"Street 3, Al-Shatrah, Dhi Qar",079049258064,,,,,,,,{},,
0230a9b1-8da2-4a57-b310-85e06ce11130,Baghdad Medical Center 3 - Hawija,,,,,false,false,hospital,,0,,pending,false,0,,Hawija,"Street 12, Hawija, Kirkuk",079049384698,,,,,,,,{},,
0239a2a2-3515-4d36-a8a5-961180d68dc0,Erbil Bus Terminal - Sinjar,,,,,false,false,bus_station,,0,,pending,false,0,,Sinjar,"Street 3, Sinjar, Mosul",077016565889,,,,,,,,{},,
024c6d53-e6e5-4612-8ff6-4cb4fdd9c3ff,Baghdad Furniture 3 - Baquba,,,,,false,false,furniture,,0,,pending,false,0,,Baquba,"Street 11, Baquba, Diyala",079019157383,,,,,,,,{},,
024d8e3d-d345-4f2f-93aa-4515b33fff05,Byte Store - Sawa,,,,,false,false,electronics,,0,,pending,false,0,,Sawa,"Street 10, Sawa, Babil",078009751062,,,,,,,,{},,
02519a05-05cd-432c-baf4-07382bf64116,Baghdad Hilton - Akre,,,,,false,false,hotel,,0,,pending,false,0,,Akre,"Street 4, Akre, Dohuk",079049663499,,,,,,,,{},,
025e8e7b-e566-43fd-a129-5cd7ce1f048f,Fashion House Baghdad 3 - Karrada,,,,,false,false,clothes,,0,,pending,false,0,,Karrada,"Street 11, Karrada, Baghdad",079016692288,,,,,,,,{},,
0260b5f3-b1ef-44db-afea-9a072a14c6e9,Metro Market 4 - Al-Qaim,,,,,false,false,supermarket,,0,,pending,false,0,,Al-Qaim,"Street 24, Al-Qaim, Anbar",077021689424,,,,,,,,{},,
026d3c96-3850-4422-b9b0-626a9706a458,Iron Body Gym - Baquba,,,,,false,false,gym,,0,,pending,false,0,,Baquba,"Street 1, Baquba, Diyala",079036195545,,,,,,,,{},,
02777914-1c7e-4c66-9d5c-2584f862f343,Style Center - Mandali,,,,,false,false,clothes,,0,,pending,false,0,,Mandali,"Street 5, Mandali, Diyala",077025024652,,,,,,,,{},,
028d16c3-2881-4f43-86f8-24c5533b9485,Tech City Baghdad 3 - Tikrit,,,,,false,false,electronics,,0,,pending,false,0,,Tikrit,"Street 11, Tikrit, Saladin",077019838617,,,,,,,,{},,
0291e120-beff-4ef1-b2e5-271db6e653f9,Tigris Brew - Duluiyah,,,,,false,false,cafe,,0,,pending,false,0,,Duluiyah,"Street 5, Duluiyah, Saladin",078117033664,,,,,,,,{},,
029373e8-7d6e-4077-a53a-0cb148f09522,Baghdad Fuel - Rania,,,,,false,false,fuel,,0,,suburban,false,0,,Rania,"Street 2, Rania, Sulaymaniyah",078005455798,,,,,,,,{},,
029d03cc-2648-4139-b53e-dc9e855fc8f1,Baghdad Academy 4 - Afak,,,,,false,false,school,,0,,pending,false,0,,Afak,"Street 22, Afak, Qadisiyyah",078003536995,,,,,,,,{},,
029d587a-c21e-4044-a6da-377814fbf7e9,Sulaymaniyah Coffee - Hartha,,,,,false,false,cafe,,0,,pending,false,0,,Hartha,"Street 10, Hartha, Basra",078115330902,,,,,,,,{},,
02a26a40-cad3-48c8-b04c-5a517de80fc3,Al-Noor School 3 - Kanaan,,,,,false,false,school,,0,,pending,false,0,,Kanaan,"Street 19, Kanaan, Diyala",078008584103,,,,,,,,{},,
02aac0df-6757-4109-b62c-ffeceb842973,Al-Doura Gas Station - Tikrit,,,,,false,false,fuel,,0,,pending,false,0,,Tikrit,"Street 1, Tikrit, Saladin",077013606788,,,,,,,,{},,
02ad143c-31c8-4dde-8e38-5d9d049efb47,Wellness Drugs 3 - Al-Hashimiyah,,,,,false,false,pharmacy,,0,,pending,false,0,,Al-Hashimiyah,"Street 13, Al-Hashimiyah, Babil",079022910688,,,,,,,,{},,
02bbbdb7-d287-4abd-8fc8-05d5e3bbd9c0,Baghdad Furniture - Diwaniyah,,,,,false,false,furniture,,0,,pending,false,0,,Diwaniyah,"Street 1, Diwaniyah, Qadisiyyah",078003039063,,,,,,,,{},,
02c43bbb-4640-427a-aa6c-444ef33789b1,Power House - Said Sadiq,,,,,false,false,gym,,0,,pending,false,0,,Said Sadiq,"Street 6, Said Sadiq, Halabja",078219160784,,,,,,,,{},,
02e68feb-0aa7-434b-8891-b4cd8ac4c1e2,Mobile World 3 - Balad Ruz,,,,,false,false,electronics,,0,,pending,false,0,,Balad Ruz,"Street 14, Balad Ruz, Diyala",077018815622,,,,,,,,{},,
02eab81c-f2d4-4c36-8a38-0b833497a20b,Baghdad Grand Mosque 4 - Hawija,,,,,false,false,mosque,,0,,pending,false,0,,Hawija,"Street 22, Hawija, Kirkuk",079048932497,,,,,,,,{},,
02fae90e-c46c-49b4-9516-62fc3f45ffde,Al-Tawbah Mosque - Al-Dawaya,,,,,false,false,mosque,,0,,pending,false,0,,Al-Dawaya,"Street 9, Al-Dawaya, Maysan",077024257305,,,,,,,,{},,
0305d856-06fe-43cc-9fd4-b446475f83fb,Al-Shifa Pharmacy - Samawah,,,,,false,false,pharmacy,,0,,pending,false,0,,Samawah,"Street 1, Samawah, Muthanna",079036630599,,,,,,,,{},,
030b3578-5e90-4393-bfe7-a8e3feb097f1,Rafidain Bank - Al-Hayy,,,,,false,false,bank,,0,,pending,false,0,,Al-Hayy,"Street 3, Al-Hayy, Wasit",078009247476,,,,,,,,{},,
030c44d8-3b02-49e8-b576-e51c70f778dc,Rasheed Bank - Ali al-Gharbi,,,,,false,false,bank,,0,,pending,false,0,,Ali al-Gharbi,"Street 2, Ali al-Gharbi, Maysan",077016510584,,,,,,,,{},,
030d262e-f473-4b04-8a80-9b151dca1236,Najaf Lounge 3 - Sangasar,,,,,false,false,cafe,,0,,pending,false,0,,Sangasar,"Street 19, Sangasar, Halabja",079045352428,,,,,,,,{},,
0313e28c-370d-4cb8-a3be-0b23ffb2d326,Al-Yarmuk Hospital - Ashar,,,,,false,false,hospital,,0,,pending,false,0,,Ashar,"Street 6, Ashar, Basra",079015702826,,,,,,,,{},,
0318f36f-b087-4810-b6c4-8b60bd6fe544,Baghdad Fitness 3 - Fallujah,,,,,false,false,gym,,0,,pending,false,0,,Fallujah,"Street 12, Fallujah, Anbar",079044242268,,,,,,,,{},,
0320d62d-4f40-49f6-9cc7-e1a8113ad202,Al-Zahraa School 3 - Zubaidiyah,,,,,false,false,school,,0,,pending,false,0,,Zubaidiyah,"Street 17, Zubaidiyah, Wasit",078014800684,,,,,,,,{},,
0327ff68-3b39-4f71-b803-c6aedf5caecd,Prime Fitness - New Baghdad,,,,,false,false,gym,,0,,pending,false,0,,New Baghdad,"Street 10, New Baghdad, Baghdad",078002302333,,,,,,,,{},,
032fe826-79fa-46b0-95c0-b56373f9b496,Tigris Kitchen 4 - Sirwan,,,,,false,false,restaurant,,0,,pending,false,0,,Sirwan,"Street 23, Sirwan, Halabja",078005297109,,,,,,,,{},,
033091a1-6d7f-4a11-8c20-71da06087b1c,Al-Wasiti Hospital 3 - Taza Khurmatu,,,,,false,false,hospital,,0,,pending,false,0,,Taza Khurmatu,"Street 18, Taza Khurmatu, Kirkuk",079012522795,,,,,,,,{},,
03365f9c-fad0-4ba6-9716-6ad565a85467,Baghdad Furniture - Karbala City,,,,,false,false,furniture,,0,,pending,false,0,,Karbala City,"Street 1, Karbala City, Karbala",079035192047,,,,,,,,{},,
033a5b11-31b1-45f4-92d2-dcb814025182,Erbil Interiors - Sinjar,,,,,false,false,furniture,,0,,pending,false,0,,Sinjar,"Street 3, Sinjar, Mosul",079043771755,,,,,,,,{},,
033b87e2-0219-407a-bdc3-c4f695c9e10f,Martyrs Hospital 3 - Beni Hashim,,,,,false,false,hospital,,0,,pending,false,0,,Beni Hashim,"Street 20, Beni Hashim, Maysan",078116951535,,,,,,,,{},,
0348d5a9-d3ec-4d5d-bb8c-04f33fb12550,Sulaymaniyah Palace 3 - Sargaran,,,,,false,false,hotel,,0,,pending,false,0,,Sargaran,"Street 20, Sargaran, Kirkuk",079043977770,,,,,,,,{},,
034bacb5-f5fe-49c3-a681-f53bd984405e,Mobile World 4 - Al-Qaim,,,,,false,false,electronics,,0,,pending,false,0,,Al-Qaim,"Street 24, Al-Qaim, Anbar",078116452577,,,,,,,,{},,
034e0040-94da-441f-9164-96ca53969ecb,Trade Bank of Iraq - Diwaniyah,,,,,false,false,bank,,0,,pending,false,0,,Diwaniyah,"Street 1, Diwaniyah, Qadisiyyah",079021940506,,,,,,,,{},,
0365ffee-dfad-4c89-bb1d-e514738bfc92,Future Academy 3 - Qal'at Sukkar,,,,,false,false,school,,0,,pending,false,0,,Qal'at Sukkar,"Street 16, Qal'at Sukkar, Dhi Qar",078116575661,,,,,,,,{},,
0369b736-cd8f-44f9-b517-3c9c32fd48fb,Najaf Station - Al-Miqdadiyah,,,,,false,false,bus_station,,0,,pending,false,0,,Al-Miqdadiyah,"Street 4, Al-Miqdadiyah, Qadisiyyah",077011188146,,,,,,,,{},,
0369fa50-66c8-42d1-b198-a758f729fd17,Al-Rasheed Supermarket 3 - Shinafiyah,,,,,false,false,supermarket,,0,,pending,false,0,,Shinafiyah,"Street 15, Shinafiyah, Qadisiyyah",078019083484,,,,,,,,{},,
036c12ce-ea39-451b-8a17-5945d258eff7,Nissan Coffee 4 - Al-Maimouna,,,,,false,false,cafe,,0,,pending,false,0,,Al-Maimouna,"Street 24, Al-Maimouna, Maysan",078116708890,,,,,,,,{},,
036dcf14-5f3b-43a9-9b8a-808b2bd3dbe8,Al-Mansour Furniture - Sawa,,,,,false,false,furniture,,0,,pending,false,0,,Sawa,"Street 6, Sawa, Qadisiyyah",078219481719,,,,,,,,{},,
03731566-c078-49d7-9735-37a9af03af8b,Baghdad Mall Clothes 3 - Al-Daur,,,,,false,false,clothes,,0,,pending,false,0,,Al-Daur,"Street 18, Al-Daur, Saladin",078113562996,,,,,,,,{},,
0373bd85-6036-460e-b904-ac3cf62b6eee,Investment Bank - Ghamas,,,,,false,false,bank,,0,,pending,false,0,,Ghamas,"Street 9, Ghamas, Qadisiyyah",079033543887,,,,,,,,{},,
03798f90-3dd1-4fe5-8cd9-330e493794a9,North Bus Station 3 - Balad,,,,,false,false,bus_station,,0,,pending,false,0,,Balad,"Street 16, Balad, Saladin",078013614397,,,,,,,,{},,
037c9b55-4e78-404f-855d-08b884feaf24,Basra Fuel - Safwan,,,,,false,false,fuel,,0,,pending,false,0,,Safwan,"Street 9, Safwan, Basra",079015979972,,,,,,,,{},,
03a5d627-a237-4ac0-9dcf-c142036ede9b,Karrada Grill - Smawa,,,,,false,false,restaurant,,0,,pending,false,0,,Smawa,"Street 10, Smawa, Dhi Qar",079021405918,,,,,,,,{},,
03a793ea-9017-46fe-bdce-8ee6e1b830b8,Central Gas 3 - Jurf al-Sakhar,,,,,false,false,fuel,,0,,pending,false,0,,Jurf al-Sakhar,"Street 16, Jurf al-Sakhar, Babil",078016668021,,,,,,,,{},,
03b132d3-81d4-4ce7-963f-7f49352e6270,Baghdad Grill - Al-Musayab,,,,,false,false,restaurant,,0,,pending,false,0,,Al-Musayab,"Street 2, Al-Musayab, Babil",078217348575,,,,,,,,{},,
03b252ec-f858-4b0a-9eae-03cb3759f47a,Baghdad Academy - Kufa,,,,,false,false,school,,0,,pending,false,0,,Kufa,"Street 2, Kufa, Najaf",078219668186,,,,,,,,{},,
03b544f9-213f-44da-b333-e849037e8729,Central Gas 3 - Badra,,,,,false,false,fuel,,0,,pending,false,0,,Badra,"Street 16, Badra, Wasit",079036516209,,,,,,,,{},,
03d9d037-945a-45bf-9a8e-c1ff8be2efd9,Erbil Bus Terminal 3 - Al-Hayy,,,,,false,false,bus_station,,0,,pending,false,0,,Al-Hayy,"Street 13, Al-Hayy, Wasit",078018858746,,,,,,,,{},,
03e54b8d-afac-45fd-a690-b551501e11f2,Imam Hussein Shrine - Al-Qasim,,,,,false,false,mosque,,0,,pending,false,0,,Al-Qasim,"Street 4, Al-Qasim, Babil",078115863251,,,,,,,,{},,
03e628da-6621-4ab1-9459-e8a7c75e6322,Grand Hypermarket - Al-Khalidiyah,,,,,false,false,supermarket,,0,,pending,false,0,,Al-Khalidiyah,"Street 10, Al-Khalidiyah, Anbar",078211496767,,,,,,,,{},,
03ea6f7d-021a-402d-9e73-66ea9e7f29ae,Kurdistan Bank 3 - Kalar,,,,,false,false,bank,,0,,suburban,false,0,,Kalar,"Street 17, Kalar, Sulaymaniyah",079015689549,,,,,,,,{},,
03eb7fff-e9a6-458b-b87b-297b8df17f2f,Iron Body Gym 3 - Ramadi,,,,,false,false,gym,,0,,pending,false,0,,Ramadi,"Street 11, Ramadi, Anbar",079036657214,,,,,,,,{},,
03f50852-2739-495f-8b73-bc5214664cfb,Baghdad Coffee House - Al-Darraji,,,,,false,false,cafe,,0,,pending,false,0,,Al-Darraji,"Street 6, Al-Darraji, Muthanna",079034760276,,,,,,,,{},,
03fabec9-7d2e-4a20-bff1-65ef3c2a3096,North Gas Station 4 - Byara,,,,,false,false,fuel,,0,,pending,false,0,,Byara,"Street 24, Byara, Halabja",078218906744,,,,,,,,{},,
03fd4a99-cd3c-4ca2-b61a-c986eecffbbe,Al-Rasheed Home - Tel Afar,,,,,false,false,furniture,,0,,pending,false,0,,Tel Afar,"Street 2, Tel Afar, Mosul",078005163526,,,,,,,,{},,
03fdee96-4418-4b8f-b9e5-ab8272eb23f4,Baghdad Fitness 3 - Al-Aziziyah,,,,,false,false,gym,,0,,pending,false,0,,Al-Aziziyah,"Street 12, Al-Aziziyah, Wasit",078212000843,,,,,,,,{},,
0407ba85-0963-41ba-854f-8c1d3ff59c33,Al-Nuri Mosque 3 - Khamsa Mile,,,,,false,false,mosque,,0,,pending,false,0,,Khamsa Mile,"Street 17, Khamsa Mile, Basra",077015713971,,,,,,,,{},,
040ffd0c-5712-48b9-a548-cd5739045d0b,Mobile World 4 - Akre,,,,,false,false,electronics,,0,,pending,false,0,,Akre,"Street 24, Akre, Dohuk",078119656046,,,,,,,,{},,
041f4473-e9fa-414a-800d-5d503fe3bd74,Erbil International School - Al-Hamza,,,,,false,false,school,,0,,pending,false,0,,Al-Hamza,"Street 3, Al-Hamza, Qadisiyyah",078213888268,,,,,,,,{},,
042088f6-2dbc-415a-8c51-4d7bee519a64,Mesopotamia Dining 4 - Al-Qaim,,,,,false,false,restaurant,,0,,pending,false,0,,Al-Qaim,"Street 24, Al-Qaim, Anbar",079016678212,,,,,,,,{},,
04228670-d487-46d6-9b84-ada8a6ffd8db,Tigris Brew - Tawela,,,,,false,false,cafe,,0,,pending,false,0,,Tawela,"Street 5, Tawela, Halabja",079035991428,,,,,,,,{},,
0427a8eb-56a2-4763-a90f-fc71a7dd0384,Al-Amal Pharmacy 3 - Bardarash,,,,,false,false,pharmacy,,0,,pending,false,0,,Bardarash,"Street 18, Bardarash, Dohuk",078216375946,,,,,,,,{},,
0429d22a-0489-4a62-b318-5de32915ceb0,Mobile World 3 - Al-Qasim,,,,,false,false,electronics,,0,,pending,false,0,,Al-Qasim,"Street 14, Al-Qasim, Babil",078117982649,,,,,,,,{},,
04359b33-1a5f-4984-85c6-ece954eb1111,Modern Wear 3 - Semel,,,,,false,false,clothes,,0,,pending,false,0,,Semel,"Street 16, Semel, Dohuk",077015399857,,,,,,,,{},,
0451243c-f267-4aa4-80ab-8d41255f09fc,Luxury Decor 3 - Said Sadiq,,,,,false,false,furniture,,0,,suburban,false,0,,Said Sadiq,"Street 19, Said Sadiq, Sulaymaniyah",078005899016,,,,,,,,{},,
046ae060-4d37-4535-a634-a8b12605538e,Al-Amal Supermarket 3 - Al-Islah,,,,,false,false,supermarket,,0,,pending,false,0,,Al-Islah,"Street 18, Al-Islah, Dhi Qar",078211941960,,,,,,,,{},,
0479fee2-5e17-4829-98f7-0e1b7f508979,Baghdad Mall Clothes 3 - Tar,,,,,false,false,clothes,,0,,pending,false,0,,Tar,"Street 18, Tar, Karbala",077015647936,,,,,,,,{},,
04822c7b-76e8-4eee-849c-f2d5365097d0,Al-Kindy Hospital 3 - Hillah,,,,,false,false,hospital,,0,,pending,false,0,,Hillah,"Street 11, Hillah, Babil",078118563695,,,,,,,,{},,
